series,noise,walk,edim,hurst,ksent
sb_d,0.9315579820552876,0.0172852963929004,9,0.6524546475203978,8.220453214281124
sc,0.942862650113975,0.0246709047976158,5,0.5538274793941087,8.3830927580827
scco,0.9295061213373426,0.065498989226479,7,0.4636905016249802,8.259093434938835
scd,0.949693983658859,0.14687277971336,9,0.7144319242580577,8.374043302059706
sce_b,0.8480354340506202,0.2016089041512641,9,0.3368455791869126,8.31121426010621
sce_c,0.8474163935251179,0.1792168496909305,18,0.3196411087028194,8.170702515162393
sce_d,0.8191867279871361,0.143475374851683,14,0.3661852436794734,7.853492757454118
sce_e,0.7747390487392809,0.1425228995196359,8,0.3461269959364809,7.7984476667139795
sce_g,0.8640886265379883,0.0076461648902915,8,0.4493209222667373,7.9959919969607345
sce_h,0.8646955925401643,0.0269318840996184,17,0.6079063286833306,8.063849461345132
scg,0.9348329577953004,0.042942165187493,9,0.4967924046522932,8.4540031942373
schl,0.8773794857004085,0.0170365433422836,12,0.4723732790777262,8.546030839349035
schn,0.9264103854137686,0.0626949338348377,13,0.5012915159415035,8.334780155227714
schw,0.9340084119592884,0.0342871661895445,11,0.4905841986672564,8.424016460796299
sci,0.9368941150541136,0.0079775358898521,16,0.6372811026354509,8.401131572622468
scl,0.9493064455640288,0.0328633284669646,11,0.4677558905910733,8.497702008661808
scln,0.8666733230232492,0.107180159674072,6,0.5393737139255497,7.850956070763578
scm,0.9552142559831406,0.035208831202558,7,0.6259982574161923,8.152027836363146
scmp,0.8741684600099348,0.1386452948228203,12,0.5834588753311561,7.897357525165426
scon,0.9528904283586936,0.2016154427997123,4,0.4389660860391087,6.488798769616828
scs,0.8662972341109916,0.090761539056001,7,0.4307739161312998,8.270777441805933
scsc,0.7801000541834479,0.1274808019690512,16,0.4277867607606752,8.047856201664034
scvl,0.8587356502467958,0.0382378010222332,11,0.4936693313564005,8.369681182819932
scx,0.936815719696284,0.0016058468283377,12,0.5295731377499105,8.11002541125396
scyx,0.9279869651652296,0.1472354921117453,9,0.490543631986228,8.035003248466166
sdlp,0.9359199773102927,0.0254732425723709,12,0.5934413339121519,8.109717181795636
sdpi,0.9200326563491767,0.2462418657419391,5,0.4332346294994459,7.513016117028047
sdr,0.917358354098046,0.0425063713671552,7,0.4058108411315369,7.604242304895759
sdrl,0.9400362557263316,0.0486191535280846,6,0.4273896422208559,8.028614210707486
sdt,0.8936883421670563,0.0443625630319421,5,0.4017912330690178,7.933793172751579
seac,0.946029285100982,0.1055762128392538,12,0.4895967697721212,7.800961417240619
seas,0.8985969845200888,0.1010499665770686,14,0.4877192699266002,8.424586585555925
seb,0.904023043366981,0.0399706274244443,13,0.5035302521098599,8.463458331164329
see,0.8278740068481902,0.010154401207183,21,0.471951645108208,8.299183100858675
seed,0.8606802521205225,0.149962375629975,7,0.4822902695868293,7.087490907896062
seic,0.9105002583744426,0.0139446992258736,8,0.5885171108546072,8.21235912948639
sem,0.9065651039885522,0.0931878333627537,9,0.5929130824431817,8.135029273568556
semg,0.9560926428255362,0.1034236305962611,6,0.579504322077376,8.251904590472405
senea,0.8778385148144938,0.0174368475581687,9,0.3928224207802471,8.162986966608589
seneb,0.7749312415083712,0.2373447313247709,7,0.327851685646669,7.88366027519272
sep,0.837532348142028,0.095784437055626,7,0.4071780497496873,8.254816730333015
serv,0.8968493294645917,0.0057837866588079,14,0.418233064154187,8.10494465651432
sf,0.9316852763599784,0.100155059013412,9,0.5794865733047715,8.525929773012438
sfbc,0.9455729979088442,0.2330006851236432,11,0.3587048491371407,7.93727077542903
sfbs,0.9620295885191998,0.0329262221494119,12,0.5717654732759753,8.353853062236198
sfe,0.9309864264169724,0.019693067902655,9,0.5087918459237706,7.865930349481726
sfl,0.8604044445113023,0.1023361697419101,10,0.593873856298281,7.849635506308205
sfly,0.8407326214047386,0.0362573539040402,9,0.3884987850385086,8.424214568319462
sfm,0.9176632221280944,0.0218392139907115,10,0.4654262964594995,8.286991996757205
sfnc,0.920463428084702,0.0228696265195538,21,0.4629876638098602,8.40683955102789
sfr,0.9541931139594252,0.0490797475773912,8,0.5791594739969371,8.29947062483881
sfs,0.9271856274895364,0.0388555919997345,17,0.5023002917595182,8.052895490221113
sfst,0.950867196572954,0.0274621036725908,8,0.3914673057666699,8.148608554361232
sfun,0.910806172042671,0.0297253173554619,16,0.4019650808118289,8.336787260791686
sga,0.889710392196149,0.0096641709674714,10,0.4744424099915821,8.385125557336623
sgb,0.9005300173617977,0.1522599374195952,21,0.4685850918050693,7.868238900679174
sgc,0.8523264369776532,0.0253196110918096,19,0.4046303377572959,8.215190805986415
sgen,0.9154982945457256,0.0012226802818429,10,0.5997914663137266,8.50141850663742
sgf,0.9485074225960644,0.0842666699031502,10,0.6523366267893295,8.124131674968279
sgma,0.9028622430018656,0.0520532091234873,7,0.4554194878995299,8.25847545551642
sgmo,0.9271711794368828,0.0274927911531441,8,0.4595733130933262,8.188567484999982
sgms,0.9539026288245568,0.0495107768290399,6,0.639763850129555,7.879730900626346
sgoc,0.866008330875381,0.1682606942158053,10,0.5096637291981523,7.410543818674835
sgrp,0.712177499229081,0.4405385845751586,12,0.3620395671841337,6.107944050698143
sgu,0.9360202654761306,0.0209317775442001,8,0.5289259088477211,8.382367655325192
sgy,0.95058515363547,0.1102520880977424,6,0.4920190727523255,7.167756609004287
sgyp,0.8830086692352818,0.0009175303356193,6,0.568776123762496,8.336826405328155
sgza,0.9285973331487254,0.0124735244309635,12,0.5061097801238017,8.470003502518395
shbi,0.9571468194488286,0.0513472440260744,17,0.5949965085469752,8.03232692345832
shen,0.936577380290832,0.0280891110868953,8,0.5074056548583044,8.42672554186038
shg,0.9016118511309008,0.1252482304616751,9,0.4685201003488071,8.49728589561551
shi,0.905635137906706,0.0214918207664766,9,0.5086043564583717,8.567538241526664
ship,0.7956991011407187,0.267585675952078,5,0.5345084525888575,7.490376914199629
shld,0.9530956714822016,0.093802149314258,13,0.5324084311395765,8.358575784702932
shlm,0.8898456000059847,0.1048056321238919,8,0.3404022814462179,8.40470157659067
shlo,0.9012332035788924,0.1436305068365757,5,0.6605227023628205,8.411518403820638
shlx,0.8792537328327505,0.0872659272653901,14,0.46582119022633,8.366129354835767
sho,0.9235575444075508,0.1199345482459797,10,0.5896760648091957,8.449654525844048
shoo,0.8703425952316743,0.1152989036996022,27,0.5362124036344567,8.291559741226058
shos,0.9225453726746848,0.1681634526133737,8,0.4487009115809289,7.915656102557866
shpg,0.9205467315926764,0.085942156261212,19,0.5750188520523857,8.490136195685544
shsp,0.8670832748173845,0.0519474382336064,11,0.4590677192636211,7.919253895726253
shw,0.92611273738386,0.0111988861576965,8,0.5186492942331971,8.21772394050018
sid,0.9112114465908684,0.0476940428603935,13,0.4886696790181353,8.033708020949032
sieb,0.9251924461477424,0.1810862259721111,16,0.4473535441227123,7.658006449873441
sien,0.9148553994980686,0.2454375538520659,14,0.6200060465115707,8.036244877083677
sif,0.9488199960559474,0.0419025375554749,9,0.4029610080635253,7.892905900783458
sifi,0.9259783245933232,0.0389490429494725,6,0.4466664204742184,7.834540879088672
sify,0.8664339710828798,0.0618127010728881,5,0.462067529631199,7.355782895329752
sig,0.9450495848230902,0.0324519093394557,13,0.5138605742260487,8.473760111315032
sigi,0.9563290401312344,0.0287494772816653,7,0.4278635948184074,8.399116949352578
sigm,0.8431764709173342,0.1623082576321795,19,0.4115857845086881,7.573633679853241
silc,0.9172535980336066,0.0616078331053697,15,0.4291486128902487,8.147477448952218
sim,0.9224073305253244,0.0584885961821114,19,0.5953351620622195,8.3413387774283
simo,0.9315563485415148,0.0453716392251454,6,0.5365668073237587,8.56216020580221
sina,0.941974122686315,0.0752529369291743,10,0.42207918441788,8.320993559606906
sino,0.7853581691968468,0.4259164287571144,7,0.6271999817287472,7.562664753462963
sir,0.9419832252607292,0.085904049325973,12,0.584729457432574,8.530923096385296
siri,0.94270724086258,0.0099929502012998,10,0.5013993241792803,7.380283834125225
sivb,0.935735026627556,0.0778641601770947,18,0.5389669728413284,8.361489646579482
sivbo,0.9252998963433524,0.1764626612472764,10,0.345329374848411,8.338315981515494
six,0.9322018411491249,0.0352718498778028,9,0.4651692522902033,8.459327668294211
sji,0.9428871420916572,0.0329143316509156,8,0.5888587364418892,8.546403082721353
sjm,0.915486395716694,0.0168341402923477,12,0.4460654541079742,8.386385399170246
sjr,0.9172491633241652,0.0884493218642122,9,0.549770767350148,8.419985266104726
sjt,0.9405230069251388,0.0099037209019317,6,0.6197983782011406,8.28127808521118
sjw,0.9492278238848856,0.0651888871302495,9,0.5712648849554287,8.302900067940204
skis,0.9121291346338932,0.0596232150069181,5,0.5594289931294799,7.989527531937318
skln,0.8675694634332309,0.3068257138499306,3,0.5988952936594933,6.107329497346058
skm,0.9150148598987542,0.1412799524175544,8,0.5337144328730271,8.444709812865366
skt,0.9319276239874608,0.0986649638957833,6,0.5130182075810695,8.40887333214905
skx,0.8742978022056754,0.1686320367043616,10,0.6549356668760613,8.164553850001626
sky,0.9255260977436544,0.0551899180893495,6,0.7210958895625629,8.10847753267888
skys,0.910882418453372,0.1997281022865595,7,0.4798896646362302,7.842556887180037
skyw,0.9543332137573188,0.0529536570077968,15,0.4948576633745086,8.243121897725166
slab,0.941323779267914,0.0250963310574086,18,0.587196976729906,8.22450162319368
slb,0.8902984050621537,0.077712075534624,20,0.4860611384040481,8.481400454511274
slca,0.9361930687477212,0.0890578079234918,13,0.623164042730709,8.473070394241036
slct,0.937002994649192,0.111171355817677,10,0.4395717015760617,7.67824350949415
sld,0.8955619341064963,0.0835764352562409,11,0.5056422605151116,7.963238409663443
slf,0.9178682640743638,0.0831568874946838,10,0.491182262735509,8.371939731438761
slg,0.8924722357817491,0.0836643475525087,6,0.5605616528048871,8.257374350533636
slgn,0.8979483087703253,0.0391324741107328,8,0.3577545962041571,8.46762632786975
slg_i,0.7060092833584567,0.0796200094573726,10,0.3131411603409881,7.402536358633471
slm,0.9384781709902495,0.0543425323069346,9,0.5865803997553174,8.443194542988081
slmbp,0.9452460658543628,0.0599692235201336,14,0.7096456013981424,8.293872303784138
slno,0.869229242170895,0.3426961057132678,8,0.4483573897828255,7.503046212622019
slp,0.9400596108153744,0.1003518483011558,7,0.5156419155649541,7.991190019136508
slra,0.9317146540242368,0.0535108964751069,10,0.3742536205131443,8.381559312221382
slrc,0.9557565401749132,0.0363196093997277,7,0.5393150507839539,8.345916954039415
sltb,0.9351980461258004,0.0687098430380948,6,0.518354497695943,8.20245647881836
sm,0.9212490678216372,0.0418970327657723,6,0.6449979616819503,8.467091588793638
smbc,0.9502888944482718,0.0206761487694031,11,0.5056114814270418,8.031905651290597
smci,0.8593242833696793,0.1117259281555296,11,0.4068473558080903,8.243182300144651
smed,0.908471082276534,0.0512301054324113,23,0.5879502766738549,7.960641014155559
smfg,0.9048493138106666,0.0820163684463606,5,0.5440279821319177,8.052314030229395
smg,0.9531504117092588,0.0263933578793462,5,0.462921052659506,8.39180753070454
smi,0.8919122090257607,0.0346628722665117,11,0.4501454728285248,7.891278026702183
smin,0.9443689576878856,0.1084407401315418,21,0.584877819466937,8.234766825240461
smit,0.9005861689072073,0.1134100606530004,18,0.563459585833804,7.043059387807398
smlp,0.9045309186460102,0.0449649981288963,14,0.5080228588341847,8.310520784179257
smm,0.9527684965859994,0.1438699063928338,11,0.6880049442024447,8.269040181416699
smmf,0.9528237574674512,0.0593410880671823,9,0.7309122367143213,7.944203979482236
smp,0.9237808626542467,0.0275867902018586,31,0.5080552328149474,8.468351430627258
smrt,0.9528758183239174,0.1585170194644927,7,0.5496970746787362,8.323679703862574
smsi,0.9182957653714724,0.1531955526960753,8,0.376239797431127,7.497835456482358
smtc,0.9462286452659254,0.0187675875920501,11,0.6569680941902382,8.423450094889631
smtx,0.827112108497144,0.0409572964155926,8,0.3910422195513876,6.258293671074859
sn,0.9105506606668864,0.0887224888252423,13,0.5357788440291746,8.508779764937065
sna,0.8697581543298393,0.0476575028192515,28,0.4373153512936157,8.393984649678224
snak,0.9297094983126538,0.05531940499866,12,0.4931444680092821,8.464090727717824
snbc,0.916110780894032,0.075777505299017,9,0.3578868131132217,8.3774986649869
snbr,0.8869431351775441,0.1034428991588312,21,0.518035301667979,8.471731070914066
snc,0.9585866249224286,0.0308372360530819,6,0.463369958442889,7.943370126985317
sncr,0.923669278927254,0.1219256924316107,5,0.5693409493639069,8.289694388949298
sne,0.924152101698854,0.021795041060032,15,0.5606228233136595,8.330277475121132
snfca,0.875745026194535,0.0362912660852907,12,0.5856147291808701,7.785985764625824
snh,0.9406944477259944,0.1113783194788679,14,0.6868563716294819,8.57246574480587
snhy,0.9364683436168416,0.0744822380535941,9,0.5387438706748164,8.136509157762328
sni,0.919823693742402,0.0155915802315632,8,0.6514050310006493,8.443512998556999
snmp,0.8426424518449753,0.0798318005667648,7,0.5903874973518857,8.034227361026833
snmx,0.9321405010979126,0.1031983112170125,7,0.527174965402151,8.045160571446473
snn,0.8560000481196228,0.000629793084145,14,0.4594475784410753,8.305808356404158
snoa,0.8301611684058097,0.1229758372909854,21,0.4001210164073337,7.508677702277972
snp,0.9076361255531924,0.0874281317474804,9,0.6351750803768309,8.379251927072522
snps,0.963304001863751,0.0249599585998874,11,0.4973604159158633,8.26327390062354
snr,0.9293758677205952,0.0928542228736253,16,0.5888765192030216,8.221392583812998
snss,0.8753819496638954,0.3383889478803699,11,0.4498788565065996,7.4612875063355055
snv,0.9513659873753924,0.055185901630071,10,0.4120967519579412,8.226808782206685
snv_c,0.7834685178574516,0.1519272634810382,8,0.4685847046882969,7.45913860472344
snx,0.937251585672845,0.0119326182129344,7,0.4691771047725833,8.47622623331473
sny,0.9077548738319164,0.0679431926560237,17,0.5676427512932076,8.593693835951049
so,0.9284026356770372,0.0708218895583396,11,0.4441114134634525,8.44400288609189
soda,0.9632469621214048,0.1352118966989082,12,0.5697973773710016,8.194641092161632
sofo,0.8767081952223169,0.1794278029589986,8,0.4417562876064388,8.390636139043332
soho,0.9081662846689303,0.0461854834264826,6,0.5679309702105505,8.26485219802608
sohu,0.8943608413737361,0.0445684728037656,10,0.516638848271697,8.423039688848084
sol,0.9230916521995716,0.0370582587851775,4,0.516616288550052,7.126205955987444
son,0.9386606428671485,0.0412109021282524,7,0.5503778552045911,8.547052462838469
sona,0.9525330971968616,0.0070583545979091,9,0.4928700081037388,8.2443397437807
sonc,0.8355626368967798,0.016660541823364,17,0.4414342815422412,8.417661653123629
sons,0.917931809362465,0.092486238776057,8,0.561890722726906,7.435023909037417
sor,0.9367669655377066,0.0135657954478394,8,0.4210134507647188,8.368041579908079
sorl,0.9022016006556348,0.1672538506130121,9,0.4785585713937007,7.883917671492366
sov_c,0.8696719666992504,0.1585729054922582,20,0.3979838449501698,7.438864208998477
sp,0.9349077778470424,0.019324849454804,9,0.4070420979813975,8.052682514748755
spa,0.8754340251476475,0.086271647597802,4,0.5352853847285938,8.077872819815461
spab,0.9387931834755376,0.1164036907499167,8,0.4829646773440886,8.413693938229017
spar,0.937027650396662,0.1826306702815865,12,0.7373301007942548,7.698043014280549
spb,0.9327391333764936,0.0136105382964262,24,0.5122714280260328,8.464100193575533
spcb,0.9371320271689976,0.1490758771255316,9,0.4617216717286908,7.82662664071776
spdw,0.923969719524031,0.0382936733148562,11,0.4850976765349421,8.4008388107435
spe,0.9503799822039284,0.0239593551552915,9,0.6587913347528342,8.245143135611142
spem,0.9407471825463422,0.0987558284426997,10,0.6077704308355768,8.515257697641212
spex,0.9294722386746344,0.2333747887517179,5,0.3962176238360245,6.865765349805575
spg,0.9033122641487942,0.0964425160464326,8,0.4472155907904121,8.45451975732938
spgi,0.9567764094529368,0.0566482274456673,11,0.5474490656727505,8.441966327985012
spg_j,0.7974044502045148,0.1366593139677525,20,0.3510955108383539,8.124303636529785
sph,0.9214881385942696,0.0690684470244887,17,0.6178334866402151,8.452200129337093
sphs,0.8515594232656224,0.1775973647857485,9,0.47844323842164677,7.720405726717638
